"unitid","institution name","year","C2012_A.First or Second Major","C2012_A.CIP Code -  2010 Classification","CipTitle","C2012_A.Award Level code","C2012_A_RV.Program offered as a distance education program","C2012_A_RV.Grand total","C2012_A_RV.Grand total men","C2012_A_RV.Grand total women","C2012_A_RV.American Indian or Alaska Native total","C2012_A_RV.American Indian or Alaska Native men","C2012_A_RV.American Indian or Alaska Native women","C2012_A_RV.Asian total","C2012_A_RV.Asian men","C2012_A_RV.Asian women","C2012_A_RV.Black or African American total","C2012_A_RV.Black or African American men","C2012_A_RV.Black or African American women","C2012_A_RV.Hispanic or Latino total","C2012_A_RV.Hispanic or Latino men","C2012_A_RV.Hispanic or Latino women","C2012_A_RV.Native Hawaiian or Other Pacific Islander total","C2012_A_RV.Native Hawaiian or Other Pacific Islander men","C2012_A_RV.Native Hawaiian or Other Pacific Islander women","C2012_A_RV.White total","C2012_A_RV.White men","C2012_A_RV.White women","C2012_A_RV.Two or more races total","C2012_A_RV.Two or more races men","C2012_A_RV.Two or more races women","C2012_A_RV.Race/ethnicity unknown total","C2012_A_RV.Race/ethnicity unknown men","C2012_A_RV.Race/ethnicity unknown women","C2012_A_RV.Nonresident alien total","C2012_A_RV.Nonresident alien men","C2012_A_RV.Nonresident alien women","IDX_C"
"193900","New York University","2012","First major","'40.0801'","Physics, General","Master's degree","No","5","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","-2"
"193900","New York University","2012","First major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","18","14","4","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","3","2","1","7","6","1","-2"
"193900","New York University","2012","First major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","18","14","4","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","3","2","1","7","6","1","-2"
"193900","New York University","2012","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship","No","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3","2","1","-2"
"193900","New York University","2012","Second major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.0501'","Chemistry, General","Bachelor's degree","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.08'","Physics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.08'","Physics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.08'","Physics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.0801'","Physics, General","Bachelor's degree","No","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"193900","New York University","2012","Second major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"196060","SUNY at Albany","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","64","44","20","0","0","0","5","3","2","5","2","3","5","4","1","0","0","0","37","26","11","0","0","0","8","6","2","4","3","1","-2"
"196060","SUNY at Albany","2012","First major","'40'","Physical Sciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","37","28","9","0","0","0","2","0","2","1","1","0","2","1","1","0","0","0","24","18","6","0","0","0","0","0","0","8","8","0","-2"
"196060","SUNY at Albany","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","139","99","40","0","0","0","9","4","5","7","4","3","7","5","2","0","0","0","75","55","20","0","0","0","9","7","2","32","24","8","-2"
"196060","SUNY at Albany","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","139","99","40","0","0","0","9","4","5","7","4","3","7","5","2","0","0","0","75","55","20","0","0","0","9","7","2","32","24","8","-2"
"196060","SUNY at Albany","2012","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","38","27","11","0","0","0","2","1","1","1","1","0","0","0","0","0","0","0","14","11","3","0","0","0","1","1","0","20","13","7","-2"
"196060","SUNY at Albany","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","12","8","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","8","6","2","0","0","0","3","2","1","0","0","0","-2"
"196060","SUNY at Albany","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"196060","SUNY at Albany","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","21","12","9","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","15","10","5","0","0","0","3","2","1","2","0","2","-2"
"196060","SUNY at Albany","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","21","12","9","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","15","10","5","0","0","0","3","2","1","2","0","2","-2"
"196060","SUNY at Albany","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","2","0","2","-2"
"196060","SUNY at Albany","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Bachelor's degree","No","12","8","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","8","6","2","0","0","0","3","2","1","0","0","0","-2"
"196060","SUNY at Albany","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Master's degree","No","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"196060","SUNY at Albany","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","21","12","9","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","15","10","5","0","0","0","3","2","1","2","0","2","-2"
"196060","SUNY at Albany","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","21","12","9","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","15","10","5","0","0","0","3","2","1","2","0","2","-2"
"196060","SUNY at Albany","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Doctor's degree - research/scholarship","No","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","2","0","2","-2"
"196060","SUNY at Albany","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","26","15","11","0","0","0","3","1","2","2","1","1","2","1","1","0","0","0","14","9","5","0","0","0","2","1","1","3","2","1","-2"
"196060","SUNY at Albany","2012","First major","'40.05'","Chemistry","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","3","5","0","0","0","2","0","2","0","0","0","1","0","1","0","0","0","3","1","2","0","0","0","0","0","0","2","2","0","-2"
"196060","SUNY at Albany","2012","First major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","43","24","19","0","0","0","6","2","4","2","1","1","3","1","2","0","0","0","19","11","8","0","0","0","2","1","1","11","8","3","-2"
"196060","SUNY at Albany","2012","First major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","43","24","19","0","0","0","6","2","4","2","1","1","3","1","2","0","0","0","19","11","8","0","0","0","2","1","1","11","8","3","-2"
"196060","SUNY at Albany","2012","First major","'40.05'","Chemistry","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","9","6","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","6","4","2","-2"
"196060","SUNY at Albany","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","26","15","11","0","0","0","3","1","2","2","1","1","2","1","1","0","0","0","14","9","5","0","0","0","2","1","1","3","2","1","-2"
"196060","SUNY at Albany","2012","First major","'40.0501'","Chemistry, General","Master's degree","No","8","3","5","0","0","0","2","0","2","0","0","0","1","0","1","0","0","0","3","1","2","0","0","0","0","0","0","2","2","0","-2"
"196060","SUNY at Albany","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","43","24","19","0","0","0","6","2","4","2","1","1","3","1","2","0","0","0","19","11","8","0","0","0","2","1","1","11","8","3","-2"
"196060","SUNY at Albany","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","43","24","19","0","0","0","6","2","4","2","1","1","3","1","2","0","0","0","19","11","8","0","0","0","2","1","1","11","8","3","-2"
"196060","SUNY at Albany","2012","First major","'40.0501'","Chemistry, General","Doctor's degree - research/scholarship","No","9","6","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","6","4","2","-2"
"196060","SUNY at Albany","2012","First major","'40.08'","Physics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","26","21","5","0","0","0","2","2","0","2","1","1","3","3","0","0","0","0","15","11","4","0","0","0","3","3","0","1","1","0","-2"
"196060","SUNY at Albany","2012","First major","'40.08'","Physics","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","10","9","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","6","5","1","0","0","0","0","0","0","3","3","0","-2"
"196060","SUNY at Albany","2012","First major","'40.08'","Physics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","41","34","7","0","0","0","3","2","1","2","1","1","4","4","0","0","0","0","22","17","5","0","0","0","3","3","0","7","7","0","-2"
"196060","SUNY at Albany","2012","First major","'40.08'","Physics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","41","34","7","0","0","0","3","2","1","2","1","1","4","4","0","0","0","0","22","17","5","0","0","0","3","3","0","7","7","0","-2"
"196060","SUNY at Albany","2012","First major","'40.08'","Physics","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","3","0","-2"
"196060","SUNY at Albany","2012","First major","'40.0801'","Physics, General","Bachelor's degree","No","26","21","5","0","0","0","2","2","0","2","1","1","3","3","0","0","0","0","15","11","4","0","0","0","3","3","0","1","1","0","-2"
"196060","SUNY at Albany","2012","First major","'40.0801'","Physics, General","Master's degree","No","10","9","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","6","5","1","0","0","0","0","0","0","3","3","0","-2"
"196060","SUNY at Albany","2012","First major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","41","34","7","0","0","0","3","2","1","2","1","1","4","4","0","0","0","0","22","17","5","0","0","0","3","3","0","7","7","0","-2"
"196060","SUNY at Albany","2012","First major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","41","34","7","0","0","0","3","2","1","2","1","1","4","4","0","0","0","0","22","17","5","0","0","0","3","3","0","7","7","0","-2"
"196060","SUNY at Albany","2012","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship","No","5","4","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","3","0","-2"
"196060","SUNY at Albany","2012","First major","'40.10'","Materials Sciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","17","15","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","13","11","2","0","0","0","0","0","0","3","3","0","-2"
"196060","SUNY at Albany","2012","First major","'40.10'","Materials Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","34","29","5","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","19","17","2","0","0","0","1","1","0","12","9","3","-2"
"196060","SUNY at Albany","2012","First major","'40.10'","Materials Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","34","29","5","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","19","17","2","0","0","0","1","1","0","12","9","3","-2"
"196060","SUNY at Albany","2012","First major","'40.10'","Materials Sciences","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","17","14","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","6","6","0","0","0","0","1","1","0","9","6","3","-2"
"196060","SUNY at Albany","2012","First major","'40.1001'","Materials Science","Master's degree","No","17","15","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","13","11","2","0","0","0","0","0","0","3","3","0","-2"
"196060","SUNY at Albany","2012","First major","'40.1001'","Materials Science","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","34","29","5","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","19","17","2","0","0","0","1","1","0","12","9","3","-2"
"196060","SUNY at Albany","2012","First major","'40.1001'","Materials Science","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","34","29","5","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","19","17","2","0","0","0","1","1","0","12","9","3","-2"
"196060","SUNY at Albany","2012","First major","'40.1001'","Materials Science","Doctor's degree - research/scholarship","No","17","14","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","6","6","0","0","0","0","1","1","0","9","6","3","-2"
"196060","SUNY at Albany","2012","Second major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","-2"
"196060","SUNY at Albany","2012","Second major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","-2"
"196060","SUNY at Albany","2012","Second major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.0501'","Chemistry, General","Bachelor's degree","No","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.08'","Physics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.08'","Physics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.08'","Physics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.0801'","Physics, General","Bachelor's degree","No","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"196060","SUNY at Albany","2012","Second major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","97","59","38","0","0","0","23","14","9","1","1","0","7","2","5","0","0","0","44","30","14","0","0","0","14","9","5","8","3","5","-2"
"196097","Stony Brook University","2012","First major","'40'","Physical Sciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","43","26","17","1","0","1","3","2","1","1","0","1","1","1","0","0","0","0","14","9","5","0","0","0","5","3","2","18","11","7","-2"
"196097","Stony Brook University","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","192","119","73","1","0","1","27","17","10","3","2","1","10","5","5","0","0","0","75","49","26","0","0","0","20","12","8","56","34","22","-2"
"196097","Stony Brook University","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","192","119","73","1","0","1","27","17","10","3","2","1","10","5","5","0","0","0","75","49","26","0","0","0","20","12","8","56","34","22","-2"
"196097","Stony Brook University","2012","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","52","34","18","0","0","0","1","1","0","1","1","0","2","2","0","0","0","0","17","10","7","0","0","0","1","0","1","30","20","10","-2"
"196097","Stony Brook University","2012","First major","'40.02'","Astronomy and Astrophysics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","1","1","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.02'","Astronomy and Astrophysics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","1","1","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.02'","Astronomy and Astrophysics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","1","1","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.0201'","Astronomy","Bachelor's degree","No","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","1","1","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.0201'","Astronomy","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","1","1","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.0201'","Astronomy","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","1","1","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Bachelor's degree","No","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"196097","Stony Brook University","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","52","28","24","0","0","0","18","9","9","1","1","0","7","2","5","0","0","0","14","10","4","0","0","0","8","6","2","4","0","4","-2"
"196097","Stony Brook University","2012","First major","'40.05'","Chemistry","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","15","8","7","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","1","0","1","8","4","4","-2"
"196097","Stony Brook University","2012","First major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","89","49","40","0","0","0","22","12","10","1","1","0","8","3","5","0","0","0","22","14","8","0","0","0","9","6","3","27","13","14","-2"
"196097","Stony Brook University","2012","First major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","89","49","40","0","0","0","22","12","10","1","1","0","8","3","5","0","0","0","22","14","8","0","0","0","9","6","3","27","13","14","-2"
"196097","Stony Brook University","2012","First major","'40.05'","Chemistry","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","22","13","9","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","5","2","3","0","0","0","0","0","0","15","9","6","-2"
"196097","Stony Brook University","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","49","25","24","0","0","0","17","8","9","1","1","0","6","1","5","0","0","0","13","9","4","0","0","0","8","6","2","4","0","4","-2"
"196097","Stony Brook University","2012","First major","'40.0501'","Chemistry, General","Master's degree","No","15","8","7","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","1","0","1","8","4","4","-2"
"196097","Stony Brook University","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","86","46","40","0","0","0","21","11","10","1","1","0","7","2","5","0","0","0","21","13","8","0","0","0","9","6","3","27","13","14","-2"
"196097","Stony Brook University","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","86","46","40","0","0","0","21","11","10","1","1","0","7","2","5","0","0","0","21","13","8","0","0","0","9","6","3","27","13","14","-2"
"196097","Stony Brook University","2012","First major","'40.0501'","Chemistry, General","Doctor's degree - research/scholarship","No","22","13","9","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","5","2","3","0","0","0","0","0","0","15","9","6","-2"
"196097","Stony Brook University","2012","First major","'40.0599'","Chemistry, Other","Bachelor's degree","No","3","3","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
